"doi","ReferencesId"
"10.1109/VAST.2016.7883513","10.1109/INFVIS.2000.885091"
"10.1109/VAST.2016.7883514","10.1109/TVCG.2009.153"
"10.1109/VAST.2016.7883514","10.1109/INFVIS.1998.729559"
"10.1109/VAST.2016.7883514","10.1109/INFVIS.2005.1532142"
"10.1109/VAST.2016.7883515","10.1109/TVCG.2008.137"
"10.1109/VAST.2016.7883515","10.1109/VAST.2008.4677365"
"10.1109/VAST.2016.7883515","10.1109/VISUAL.2005.1532788"
"10.1109/VAST.2016.7883515","10.1109/TVCG.2013.124"
"10.1109/VAST.2016.7883515","10.1109/TVCG.2011.185"
"10.1109/VAST.2016.7883516","10.1109/TVCG.2008.153"
"10.1109/VAST.2016.7883517","10.1109/INFVIS.1999.801851"
"10.1109/VAST.2016.7883517","10.1109/INFVIS.2000.885098"
"10.1109/VAST.2016.7883517","10.1109/TVCG.2007.70515"
"10.1109/VAST.2016.7883517","10.1109/TVCG.2011.239"
"10.1109/VAST.2016.7883520","10.1109/VISUAL.1990.146402"
"10.1109/VAST.2016.7883520","10.1109/TVCG.2008.137"
"10.1109/VAST.2016.7883520","10.1109/VAST.2008.4677365"
"10.1109/VAST.2016.7883520","10.1109/TVCG.2013.124"
